datetime,pressure,temp,pressure_atmo,temp_atmo,wl_corr,wl_final
2022-09-24T05:00:00+00:00,650.2730290160249,0.784,649.7529737474061,0.893,0.5200552686187621,0.5200552686187621
2022-09-24T06:00:00+00:00,650.0690857734293,0.784,649.528636180551,0.893,0.5404495928783035,0.5404495928783035
2022-09-24T07:00:00+00:00,649.7835652337955,1.221,649.0901582089705,1.221,0.6934070248249782,0.6934070248249782
2022-09-24T08:00:00+00:00,649.8345510444443,2.41,648.927003614894,1.764,0.9075474295502772,0.9075474295502772
2022-09-24T09:00:00+00:00,650.5789438799183,3.578,649.5490305048105,2.303,1.0299133751077534,1.0299133751077534
2022-09-24T10:00:00+00:00,650.0180999627804,2.943,649.1717355060086,2.73,0.8463644567717665,0.8463644567717665
2022-09-24T11:00:00+00:00,650.4565779343609,2.41,649.6713964503679,2.943,0.7851814839930285,0.7851814839930285
2022-09-24T12:00:00+00:00,650.3953949615822,1.764,649.436861721383,2.943,0.9585332401991309,0.9585332401991309
2022-09-24T13:00:00+00:00,650.1914517189866,0.674,649.854945368704,3.049,0.3365063502826615,0.3365063502826615
2022-09-24T14:00:00+00:00,650.4463807722311,-0.213,650.1608602325973,2.837,0.28552053963380786,0.28552053963380786
2022-09-24T15:00:00+00:00,650.6605211769565,-0.325,650.5381552313992,2.73,0.12236594555736247,0.12236594555736247
2022-09-24T16:00:00+00:00,650.8644644195521,-0.325,650.1506630704675,2.195,0.7138013490845196,0.7138013490845196
2022-09-24T17:00:00+00:00,650.5585495556587,-0.325,650.079282935559,2.41,0.47926662009967913,0.47926662009967913
2022-09-24T18:00:00+00:00,649.9467198278719,-0.325,649.9263255036124,2.195,0.020394324259541463,0.020394324259541463
2022-09-24T19:00:00+00:00,649.854945368704,-0.437,649.6408049639786,1.656,0.21414040472541274,0.21414040472541274
2022-09-24T20:00:00+00:00,649.7733680716657,-0.549,649.3042986136958,1.656,0.4690694579699084,0.4690694579699084
2022-09-24T21:00:00+00:00,649.8753396929635,-0.549,648.9066092906345,1.439,0.9687304023290153,0.9687304023290153
2022-09-24T22:00:00+00:00,650.2730290160249,-0.437,648.9473979391536,1.33,1.325631076871332,1.325631076871332
2022-09-24T23:00:00+00:00,650.4769722586204,-0.437,648.9473979391536,1.33,1.5295743194668603,1.5295743194668603
